258, -241, 1005
258, -241, 1005
288, -277, 1014
320, -237, 1016
389, -148, 1008
399, 2, 1008
395, 140, 1007
353, 336, 1003
392, 330, 1006
392, 330, 1006
303, 553, 1017
300, 640, 1011
249, 568, 1018
200, 532, 1011
251, 506, 982
192, 268, 975
192, 268, 975
183, 232, 1036
151, 27, 987
28, -209, 1002
-15, -329, 1008
-102, -559, 977
-102, -559, 977
-195, -628, 988
-275, -646, 973
-267, -566, 1020
-259, -526, 1018
-261, -456, 1018
-281, -367, 999
-266, -321, 1018
-195, -182, 987
-124, 6, 997
-64, 197, 971
-64, 197, 971
-45, 342, 919
-,-,-
-66, -127, 1011
-28, -169, 1013
3, -189, 1005
103, -205, 1008
155, -251, 1011
215, -285, 1009
247, -229, 1013
247, -229, 1013
276, -190, 1012
291, -210, 1019
308, -251, 1001
309, -173, 1006
317, 3, 977
51, 128, 943
51, 128, 943
538, 613, 1019
276, 528, 1018
325, 400, 1016
292, 470, 998
322, 532, 958
322, 532, 958
210, 515, 972
218, 388, 1028
251, 262, 1006
144, 52, 1027
144, 52, 1027
76, -97, 1014
65, -286, 958
-38, -455, 1025
-115, -556, 946
-151, -643, 993
-193, -584, 1004
-318, -541, 1030
-279, -532, 1000
-276, -458, 1034
-276, -458, 1034
-278, -399, 1018
-267, -312, 993
-173, -118, 962
-107, 98, 969
-37, 294, 1034
-,-,-
-129, -64, 1004
-82, -117, 1012
-104, -199, 1009
-121, -319, 1008
-92, -338, 1013
5, -229, 1009
5, -229, 1009
49, -359, 1005
162, -298, 1018
243, -253, 1005
279, -125, 1025
370, 18, 1002
406, 96, 1012
406, 96, 1012
415, 340, 1018
428, 365, 1024
381, 267, 881
465, 591, 1006
347, 774, 989
347, 774, 989
302, 842, 1041
318, 649, 1006
315, 388, 1017
257, 64, 994
257, 64, 994
139, -339, 995
199, -547, 910
10, -829, 1039
-97, -860, 1012
-260, -808, 992
-358, -671, 926
-290, -627, 971
-290, -627, 971
-393, -531, 989
-471, -396, 1063
-440, -228, 983
-362, -83, 1019
-237, 183, 1017
-92, 384, 1001
-,-,-
-1, -157, 1008
-60, -120, 1010
-60, -120, 1010
-87, -131, 1007
-92, -162, 1008
-52, -144, 1009
-41, -179, 1016
0, -228, 1009
24, -268, 1004
104, -314, 1010
194, -288, 1006
194, -288, 1006
230, -342, 1015
334, -231, 1015
376, -88, 1022
374, -34, 1001
409, 86, 962
343, 363, 1011
388, 611, 1042
388, 611, 1042
349, 725, 981
334, 778, 982
375, 767, 977
273, 609, 1007
302, 429, 1029
302, 429, 1029
227, 140, 1000
216, -95, 996
58, -425, 1008
-24, -701, 996
-120, -742, 1019
-145, -754, 994
-145, -754, 994
-339, -625, 981
-232, -563, 965
-239, -477, 992
-302, -404, 1034
-292, -345, 985
-282, -176, 971
-235, -33, 942
-130, 221, 1024
