-,-,-
-14, -52, 1022
-5, -126, 997
-6, -271, 1011
-78, -345, 1014
-143, -383, 1011
-247, -392, 1012
-247, -392, 1012
-326, -257, 1022
-362, -101, 1022
-297, 146, 974
-190, 234, 965
-74, 391, 994
60, 550, 938
169, 656, 1022
169, 656, 1022
257, 558, 984
331, 378, 813
318, 478, 790
530, 419, 1009
652, 303, 942
652, 303, 942
667, 17, 1077
631, -186, 1001
575, -82, 1000
619, -132, 984
402, -263, 998
301, -263, 868
301, -543, 868
220, -656, 1007
84, -710, 1018
54, -540, 1005
-114, -548, 1041
-175, -572, 982
-294, -460, 989
-360, -323, 884
-472, -59, 1007
-472, -59, 1007
-392, 117, 1032
-271, 203, 985
-,-,-
31, -103, 1010
24, -144, 1010
-1, -243, 1012
-39, -293, 1030
-129, -259, 988
-193, -212, 1003
-286, -141, 993
-202, -85, 1044
-231, -1, 1007
-231, -1, 1007
-184, 182, 982
-104, 374, 1042
-34, 447, 998
43, 440, 950
121, 398, 946
121, 398, 946
92, 400, 997
222, 488, 989
401, 465, 1044
504, 424, 1006
626, 365, 974
626, 365, 974
632, 217, 1065
654, -40, 981
550, -392, 1012
474, -734, 1007
324, -792, 919
324, -792, 919
154, -713, 1009
47, -619, 999
42, -480, 1027
-32, -394, 1015
-176, -361, 1013
-200, -368, 984
-259, -282, 976
-295, -196, 1016
-274, -15, 1007
-274, -15, 1007
-266, 26, 1017
-,-,-
13, -252, 1006
-9, -311, 1007
-51, -266, 1017
-51, -266, 1017
-247, -313, 1001
-271, -193, 1047
-216, -152, 934
-284, -19, 931
-228, 141, 988
-150, 274, 1009
-57, 427, 966
83, 516, 931
83, 516, 931
183, 540, 1029
223, 406, 971
321, 378, 1074
304, 371, 887
304, 371, 887
492, 446, 955
545, 267, 953
622, 76, 1081
573, -185, 991
573, -185, 991
439, -259, 1062
433, -298, 954
310, -394, 1013
243, -526, 983
179, -541, 999
170, -417, 1023
131, -490, 979
131, -490, 979
-31, -442, 1015
-90, -386, 1005
-165, -349, 1032
-192, -354, 959
-258, -233, 1014
-238, -187, 989
-247, -66, 1068
-209, 9, 982
-86, 185, 1015
-86, 185, 1015
-89, 264, 976
18, 464, 997
-,-,-
-52, -195, 994
-62, -137, 1025
-141, -232, 1009
-177, -206, 1028
-23, -174, 933
-345, -205, 989
-244, -47, 989
-244, -47, 978
-182, 51, 978
-150, 201, 1013
-71, 431, 1003
117, 568, 938
131, 457, 960
169, 507, 1018
169, 507, 1018
280, 466, 1005
370, 403, 1051
505, 314, 1014
473, 123, 977
590, 61, 1005
590, 61, 1005
599, 39, 938
551, -143, 1018
493, -244, 995
377, -487, 905
201, -637, 1018
122, -640, 1005
122, -640, 1005
0, -662, 997
-71, -555, 1032
-143, -498, 994
-204, -413, 1014
-225, -326, 1006
-258, -168, 1005
-256, -32, 1000
-227, 54, 1051
-182, 73, 986
-182, 73, 986
-,-,-
84, -105, 1009
132, -112, 1039
-88, -149, 934
90, -279, 1033
-78, -345, 992
-174, -285, 1033
-158, -276, 985
-190, -116, 999
-203, -37, 1027
-203, -37, 1027
-184, 39, 1021
-189, 111, 968
-92, 279, 1031
-81, 348, 1001
-4, 327, 987
70, 331, 980
70, 331, 980
68, 242, 904
142, 328, 1010
179, 412, 999
179, 412, 999
278, 378, 1023
391, 348, 1005
449, 213, 999
434, 96, 1029
465, 15, 983
465, 15, 983
491, -21, 1046
428, -210, 994
402, -256, 1034
325, -382, 986
390, -462, 908
390, -462, 908
202, -477, 1001
144, -474, 996
56, -437, 984
-124, -415, 1058
-133, -410, 996
-185, -372, 986
-332, -278, 996
-330, -147, 997
-330, -147, 997
-,-,-
70, -92, 1010
86, -107, 1007
19, -135, 1017
7, -204, 1013
-12, -135, 986
-144, -400, 1026
-144, -400, 1026
-88, -345, 912
-258, -374, 1027
-238, -171, 1038
-214, -46, 968
-219, 76, 942
140, 270, 774
-203, 160, 972
54, 629, 937
54, 629, 937
111, 692, 1019
279, 468, 994
143, 400, 972
234, 335, 1005
234, 335, 1005
307, 427, 996
426, 394, 825
499, 269, 959
525, -62, 1072
525, -62, 1072
459, -106, 1006
509, -164, 1002
412, -322, 1026
422, -257, 991
287, -491, 993
216, -525, 1020
113, -552, 1009
-1, -577, 1009
-1, -577, 1009
-66, -502, 990
-198, -377, 1013
-206, -308, 1002
-173, -208, 1032
-,-,-
42, -78, 1004
43, -83, 1020
118, -182, 1019
23, -233, 1003
1, -261, 1004
-59, -321, 1014
-59, -321, 1014
-110, -343, 960
-99, -244, 1008
-221, -139, 1040
-162, -3, 977
-241, 99, 990
-183, 209, 1017
-137, 280, 1006
-48, 344, 950
-48, 344, 950
2, 405, 998
75, 382, 897
126, 412, 1009
126, 412, 1009
198, 416, 980
302, 375, 1041
359, 392, 1002
492, 368, 991
535, 196, 1013
535, 196, 1013
566, 120, 1005
553, -27, 1033
468, -268, 996
469, -249, 990
253, -482, 1047
347, -444, 928
93, -709, 1005
93, -709, 1005
70, -557, 1006
-17, -418, 1024
-122, -487, 993
-153, -411, 1002
-188, -304, 1022
-193, -196, 930
-251, -133, 943
-219, -48, 992
-256, 103, 1053
-256, 103, 1053
-,-,-
32, -25, 1021
87, -98, 997
54, -105, 1013
16, -173, 1006
16, -173, 1006
-39, -163, 1007
-110, -292, 1021
-190, -332, 1006
-241, -340, 988
-257, -241, 1010
-246, -175, 1012
-187, -10, 1031
-166, 155, 970
-90, 239, 997
-90, 239, 997
16, 407, 1025
61, 475, 978
108, 554, 929
216, 553, 1016
267, 472, 1034
267, 472, 1034
362, 511, 989
445, 386, 1006
482, 207, 1007
571, 126, 962
532, -26, 1009
532, -26, 1009
542, -164, 1002
514, -191, 1003
439, -298, 1027
374, -372, 986
218, -495, 1019
85, -690, 994
20, -517, 1001
20, -517, 1001
-62, -524, 1033
-140, -458, 1031
-73, -384, 991
-166, -301, 1008
-204, -186, 996
-248, -127, 970
-214, -30, 997
-253, 70, 1002
-253, 70, 1002
-196, 116, 992
-132, 340, 1011
-,-,-
64, -112, 1016
68, -180, 1012
-6, -249, 1017
-6, -249, 1017
-78, -301, 1011
-159, -260, 991
-192, -145, 1052
-146, -207, 961
-222, -130, 1013
-244, -61, 883
-180, 18, 1044
-53, 315, 1047
-53, 315, 1047
-22, 488, 964
48, 503, 862
105, 442, 996
143, 517, 1012
222, 444, 1051
222, 444, 1051
278, 361, 993
261, 182, 976
398, 204, 1015
374, 59, 1013
464, 30, 1010
464, 30, 1010
442, -44, 1038
513, -127, 962
410, -242, 1015
353, -288, 986
312, -357, 1023
239, -451, 1000
239, -451, 1000
183, -545, 997
53, -600, 1006
48, -403, 1019
4, -358, 1006
-98, -291, 1065
-138, -263, 938
-208, -190, 1024
-208, -190, 1024
-240, -97, 1001
-224, -59, 1003
-230, 25, 1031
-,-,-
104, -99, 1029
73, -127, 1003
71, -187, 1016
-20, -242, 1026
-44, -350, 970
-199, -450, 993
-199, -450, 993
-245, -378, 1047
-273, -223, 1021
-250, 8, 960
-200, 169, 979
-112, 364, 1047
62, 573, 985
26, 696, 877
26, 696, 877
144, 718, 1011
194, 552, 980
191, 427, 1020
297, 501, 729
297, 501, 729
364, 443, 981
476, 191, 964
549, -3, 1010
545, -233, 1021
545, -233, 1021
539, -298, 972
487, -247, 1020
422, -337, 1028
352, -377, 1003
313, -476, 927
168, -606, 998
103, -425, 1006
10, -549, 1030
10, -549, 1030
-70, -498, 959
-177, -426, 1016
-228, -339, 998
-318, -231, 1038
-375, -15, 950
-351, 79, 1064
-254, 160, 990
-141, 232, 1039
-141, 232, 1039
-,-,-
20, -205, 1008
20, -205, 1008
16, -229, 1005
-34, -274, 1017
-97, -320, 1024
-118, -355, 992
-209, -354, 999
-226, -244, 1020
-186, -90, 996
-158, 83, 1026
-158, 83, 1026
-155, 208, 995
-101, 326, 1026
-28, 427, 1009
-16, 571, 905
74, 609, 977
74, 609, 977
95, 587, 984
199, 494, 1047
261, 449, 837
360, 331, 982
360, 331, 982
473, 111, 947
598, -65, 991
510, -6, 961
560, -130, 984
560, -130, 984
567, -132, 1004
394, -391, 1034
348, -508, 995
87, -593, 1020
200, -437, 918
42, -445, 1009
-22, -463, 1005
-22, -463, 1005
-112, -414, 998
-152, -311, 1011
-119, -242, 989
-115, -123, 1025
-118, -78, 978
-154, 9, 1007
-174, 141, 1052
-,-,-
48, -170, 1019
-35, -262, 996
-62, -290, 991
-62, -290, 991
-154, -289, 1061
-177, -212, 985
-193, -86, 1030
-203, 14, 986
-208, 120, 991
-132, 231, 1016
-71, 360, 1005
-53, 360, 1025
-53, 381, 1025
22, 424, 900
86, 454, 1028
214, 460, 1058
338, 437, 976
338, 437, 976
420, 259, 1013
446, 271, 911
505, 199, 1028
470, 72, 975
470, 72, 975
468, -112, 1031
396, -132, 1004
347, -174, 1018
265, -376, 1016
258, -442, 998
106, -744, 1004
133, -444, 1014
85, -333, 1006
85, -333, 1006
-14, -427, 1013
-77, -411, 1020
-1, -304, 949
-71, -196, 1043
-100, -184, 1009
-180, -91, 1009
-168, -54, 1002
-184, 5, 1039
-184, 5, 1039
-156, 132, 1001
-48, 247, 1029
-36, 317, 991
-,-,-
22, -259, 1011
22, -259, 1011
5, -403, 996
-59, -323, 1041
-96, -300, 980
-129, -190, 1058
-213, -143, 961
-224, 1, 1039
-246, 16, 998
-246, 16, 998
-167, 193, 977
-121, 405, 998
32, 534, 1008
56, 564, 959
56, 564, 959
115, 554, 1001
221, 507, 1002
323, 388, 1021
397, 353, 1023
447, 297, 989
447, 297, 989
469, 151, 1014
561, 34, 999
526, -210, 998
473, -276, 993
369, -419, 1017
369, -419, 1017
275, -526, 987
238, -467, 968
135, -472, 1009
75, -469, 982
25, -380, 1024
-50, -342, 1008
-60, -287, 1003
-60, -287, 1003
-115, -267, 1019
-206, -219, 1003
-132, -167, 992
-190, -78, 984
-206, 93, 1021
-162, 103, 1013
-136, 183, 1029
-94, 302, 962
-,-,-
77, -143, 1012
45, -143, 1001
45, -219, 1001
10, -242, 1022
-23, -158, 1014
-116, -287, 1017
-208, -373, 1000
-236, -409, 1001
-256, -280, 1036
-253, 11, 1014
-183, 247, 1019
-140, 413, 968
-140, 413, 968
-33, 526, 981
29, 547, 922
83, 586, 1000
148, 513, 993
148, 513, 993
261, 295, 1017
300, 241, 799
348, 383, 1014
378, 359, 949
478, 125, 958
478, 125, 958
460, -106, 1045
446, -88, 983
419, -287, 1025
291, -270, 977
293, -223, 1013
276, -215, 1014
276, -215, 1014
200, -400, 978
231, -443, 966
41, -462, 1010
62, -336, 1013
2, -312, 1011
-43, -281, 1013
-73, -209, 1010
-73, -209, 1010
-123, -182, 1006
-183, -130, 996
-216, -56, 1016
-206, -40, 1008
-139, 14, 1016
-113, 101, 1006
-127, 217, 1003
-10, 130, 995
-,-,-
-100, -389, 1030
-193, -389, 993
-193, -298, 993
-207, -164, 1026
-186, 38, 1014
-165, 96, 1004
-152, 196, 1034
-91, 340, 983
-45, 429, 1002
28, 475, 997
28, 475, 997
92, 585, 1065
100, 318, 917
199, 269, 1042
217, 312, 1026
217, 312, 1026
315, 378, 1017
446, 426, 992
461, 21, 976
402, -159, 1023
380, -184, 1003
380, -184, 1003
359, -173, 1007
308, -399, 1007
256, -166, 1025
227, -317, 1001
160, -493, 999
116, -337, 1044
158, -269, 985
35, -313, 986
35, -313, 986
11, -290, 1011
-69, -278, 1019
-112, -210, 1019
-143, -167, 985
-172, -36, 1048
-209, 83, 1005
-227, 209, 1001
-89, 216, 1021
-,-,-
39, -118, 1011
39, -118, 1011
-16, -166, 1014
-8, -200, 1011
-38, -213, 1023
-84, -262, 999
-121, -162, 1010
-23, -31, 992
-158, 21, 1005
-158, 21, 1005
-104, -4, 985
-152, -16, 980
-43, 65, 1060
-133, 141, 1022
-37, 370, 992
-37, 370, 992
2, 424, 973
38, 420, 1020
41, 394, 979
41, 394, 979
150, 409, 1005
224, 470, 1014
334, 422, 991
359, 243, 945
373, 45, 1034
373, 45, 1034
436, 34, 1021
464, -125, 995
329, -621, 1039
450, -101, 984
368, -319, 1014
368, -319, 1014
284, -393, 997
105, -481, 1024
91, -331, 1035
73, -360, 987
-6, -306, 995
-144, -281, 1011
-182, -257, 997
-182, -257, 997
-198, -180, 1023
-229, -110, 1007
-135, 10, 1017
-117, 135, 1018
-106, 177, 1003
-44, 299, 1016
-,-,-
17, -117, 1006
23, -141, 1014
23, -205, 1009
23, -205, 1009
-1, -249, 1014
-18, -309, 1001
-58, -323, 994
-124, -290, 931
-142, -199, 994
-186, -96, 1020
-160, -71, 934
-166, 101, 999
-166, 101, 999
-135, 250, 898
-70, 406, 1025
-17, 564, 992
-11, 598, 1007
184, 522, 997
184, 522, 997
44, 375, 1035
162, 332, 1000
287, 296, 960
375, 323, 1048
416, 205, 971
416, 205, 971
420, 3, 1009
415, -62, 941
377, -453, 1025
303, -226, 1001
327, -59, 1022
327, -59, 1022
250, -362, 1009
122, -597, 982
173, -307, 1007
61, -307, 983
26, -275, 1027
7, -258, 1008
7, -258, 1008
-50, -236, 1006
-71, -218, 1013
-86, -184, 1011
-130, -121, 1000
-163, -36, 1024
-155, 64, 1021
-111, 154, 995
-,-,-
84, -156, 1007
58, -168, 1015
38, -228, 1006
-23, -243, 1019
-44, -250, 947
-97, -250, 1039
-200, -184, 979
-200, -184, 979
-284, -214, 1011
-266, -118, 986
-215, 24, 958
-181, 157, 1004
0, 352, 994
-125, 227, 993
-1, 472, 978
-1, 472, 978
66, 540, 1006
133, 457, 1006
153, 418, 996
217, 396, 999
217, 396, 999
268, 584, 935
476, 391, 1038
477, 144, 996
520, -89, 924
520, -89, 924
304, -704, 1011
425, -408, 1028
423, -290, 971
259, -444, 1008
129, -525, 1006
132, -257, 976
62, -262, 1025
62, -262, 1025
21, -266, 1005
-48, -273, 1012
-96, -276, 1009
-149, -212, 1008
-154, -173, 804
-45, -40, 833
-357, 6, 1000
-,-,-
30, -240, 1014
30, -240, 1014
-22, -231, 1008
-63, -258, 989
-70, -283, 1039
-122, -353, 984
-149, -194, 964
-176, -128, 980
-195, -144, 982
-195, -144, 982
-189, -40, 1019
-154, 44, 1004
-127, 214, 1005
-66, 353, 1035
-11, 443, 950
36, 454, 990
36, 454, 990
154, 437, 1022
231, 430, 992
196, 427, 1039
336, 392, 997
387, 347, 994
387, 347, 994
409, 166, 1021
487, 18, 948
403, -87, 1025
460, -64, 1004
460, -64, 1004
325, -380, 1010
405, -98, 949
246, -317, 1041
165, -561, 1030
167, -280, 1004
38, -430, 1016
34, -369, 996
34, -369, 996
-56, -276, 1017
-109, -276, 1004
-170, -195, 1022
-255, -31, 1022
-154, -142, 998
-181, 41, 1003
-138, 180, 1023
-,-,-
78, -127, 1019
78, -127, 1019
54, -160, 1012
59, -223, 1005
-39, -301, 1022
-38, -310, 1003
-83, -288, 934
-107, -172, 985
-148, -167, 1056
-205, -112, 977
-205, -112, 977
-207, -64, 984
-202, 98, 1021
-118, 121, 997
-92, 278, 1041
-31, 362, 1001
19, 418, 1001
19, 418, 1001
78, 484, 972
140, 485, 965
228, 391, 989
246, 356, 1047
246, 356, 1047
374, 359, 1019
462, 450, 1009
566, 338, 1013
629, 87, 953
506, -156, 1037
487, -215, 994
487, -215, 994
395, -342, 992
235, -646, 993
208, -472, 1008
110, -405, 973
-59, -589, 1021
-149, -525, 1026
-146, -289, 1009
-181, -228, 1010
-188, -133, 936
-188, -133, 936
-309, 75, 1044
-130, 94, 1042
-120, 242, 998
-81, 251, 1019
-,-,-
8, -170, 1033
-16, -224, 978
2, -233, 990
2, -233, 990
-15, -239, 1015
-59, -329, 999
-69, -242, 902
-137, -236, 972
-171, -214, 1038
-187, -137, 975
-229, -137, 1009
-229, 46, 1009
-117, 93, 1026
-101, 276, 1000
-47, 432, 966
30, 533, 1005
68, 517, 952
68, 517, 952
70, 513, 1020
179, 473, 934
255, 408, 1047
320, 344, 991
320, 344, 991
356, 251, 1015
409, 186, 952
467, 173, 1006
467, 81, 1007
447, 33, 1039
447, 33, 1039
399, -124, 967
387, -355, 1020
267, -507, 983
114, -646, 1032
157, -400, 1010
63, -464, 942
63, -464, 942
5, -489, 996
-16, -392, 986
-54, -252, 1001
-127, -126, 1039
-161, -50, 995
-260, 2, 1014
-,-,-
48, -101, 1009
9, -88, 1002
104, -155, 1009
10, -148, 1012
5, -117, 1015
5, -117, 1015
-10, -202, 1020
-79, -289, 993
-117, -320, 1037
-172, -313, 953
-174, -229, 956
-166, -119, 954
-212, -24, 991
-169, 152, 990
-169, 152, 990
-102, 222, 934
-96, 287, 942
-46, 395, 856
91, 486, 994
91, 486, 994
40, 460, 950
158, 512, 1019
153, 426, 991
260, 405, 764
260, 405, 764
335, 324, 967
424, 223, 1012
373, 171, 1030
479, 104, 978
472, -8, 1032
472, -8, 1032
463, -84, 1015
405, -110, 987
365, -144, 1021
350, -299, 970
173, -512, 952
173, -512, 952
201, -336, 1003
97, -543, 1055
-,-,-
18, -259, 974
-49, -135, 1059
-125, -183, 1001
-125, -183, 1001
-183, -130, 1019
-278, -46, 1021
-,-,-
21, -63, 1002
84, -172, 1020
8, -243, 1016
-1, -252, 993
-1, -252, 993
-66, -310, 1021
-135, -367, 968
-165, -313, 975
-164, -184, 1008
-207, -97, 988
-200, 53, 979
-115, 99, 982
-115, 99, 982
-93, 205, 905
-51, 370, 963
29, 420, 1039
69, 446, 980
69, 446, 980
99, 438, 928
135, 460, 1014
193, 459, 971
193, 459, 971
297, 484, 826
356, 286, 988
405, 234, 984
416, 114, 974
416, 114, 974
466, 82, 993
455, -7, 1003
451, -99, 1021
404, -258, 1003
376, -309, 1018
376, -309, 1018
163, -559, 982
256, -379, 1025
220, -335, 944
12, -491, 999
-43, -467, 1008
-94, -357, 1026
-84, -316, 1001
-169, -185, 1024
-144, -102, 992
-144, -102, 992
-221, 76, 846
-95, -50, 835
-148, 147, 1032
-,-,-
43, -54, 1014
55, -101, 1011
30, -198, 1011
15, -298, 1009
13, -264, 1017
13, -264, 1017
-44, -341, 978
-107, -299, 1011
-134, -216, 1018
-181, -156, 996
-160, -118, 991
-162, 43, 932
-145, 130, 1043
-68, 223, 991
-68, 223, 991
-82, 258, 1017
6, 278, 1047
26, 451, 964
90, 486, 1007
90, 486, 1007
132, 422, 983
201, 319, 1043
206, 186, 896
363, 391, 946
363, 391, 946
360, 246, 1026
374, 99, 960
395, 91, 1023
343, -40, 1031
379, -38, 968
379, -38, 968
328, -39, 1021
343, -71, 1016
291, -192, 999
261, -183, 1015
242, -245, 988
242, -245, 988
86, -470, 1039
120, -405, 987
99, -390, 1021
2, -462, 968
-65, -439, 1023
-96, -396, 994
-96, -396, 994
-210, -289, 1021
-275, -69, 996
-226, 129, 1036
-210, 280, 1015
-,-,-
53, -63, 1025
119, -115, 999
66, -203, 1013
63, -288, 985
63, -288, 985
24, -233, 1041
-40, -330, 1011
-10, -324, 953
-235, -288, 987
-272, -203, 1032
-222, -89, 984
-164, 142, 951
-164, 142, 951
-168, 325, 944
-64, 538, 952
-7, 561, 988
42, 525, 1005
42, 525, 1004
100, 523, 1004
146, 451, 960
186, 374, 984
244, 270, 1042
260, 185, 978
260, 185, 978
300, 56, 1001
332, 41, 998
360, 76, 1053
332, -69, 1024
332, -69, 1024
320, -291, 987
208, -317, 1029
253, -92, 1007
187, -329, 1001
243, -224, 1007
145, -286, 1013
106, -349, 1018
171, -188, 978
171, -188, 978
51, -220, 1024
-18, -203, 996
11, -193, 1018
1, -208, 1007
-47, -169, 1014
-68, -126, 996
-68, -126, 996
-104, -89, 1023
-143, -21, 1023
-143, 45, 1012
-,-,-
50, -188, 1007
23, -248, 999
-17, -294, 1028
-21, -289, 998
-83, -295, 1030
-126, -296, 1009
-167, -165, 997
-150, -82, 941
-150, -82, 941
-135, 78, 1005
-183, 185, 955
-49, 234, 919
-50, 318, 992
15, 416, 1002
15, 416, 1002
-1, 399, 995
59, 437, 1005
200, 454, 944
157, 377, 985
157, 377, 985
210, 291, 1036
258, 323, 1031
356, 310, 990
435, 251, 978
435, 251, 978
410, 86, 1023
418, -10, 967
373, -432, 1008
440, -172, 971
278, -465, 998
278, -465, 1029
39, -701, 1029
225, -413, 967
55, -427, 1010
52, -338, 1000
-37, -268, 1008
-78, -239, 1012
-117, -158, 1014
-168, -83, 1012
-130, -13, 888
-130, -13, 888
-,-,-
7, -169, 1031
-20, -211, 999
-56, -262, 997
-56, -262, 997
-114, -261, 1031
-99, -310, 997
-134, -196, 982
-107, -149, 941
-126, -74, 1006
-72, 54, 984
-118, 200, 1015
-55, 292, 986
-55, 292, 986
-35, 392, 1023
10, 424, 991
1, 428, 1007
57, 387, 999
57, 387, 999
42, 569, 892
166, 553, 1049
295, 496, 940
295, 496, 940
350, 301, 917
449, 209, 1042
459, 34, 992
512, -14, 1027
512, -14, 1027
487, -78, 1004
421, -293, 1016
398, -368, 1010
207, -647, 998
232, -495, 1014
222, -265, 935
22, -500, 995
22, -500, 995
-23, -393, 1016
-2, -344, 1010
-55, -277, 1010
-117, -194, 997
-206, -51, 918
5, -89, 787
5, -89, 787
-242, 73, 1041
-157, 152, 1020
-,-,-
56, -197, 1008
56, -197, 1008
60, -232, 1016
14, -240, 1006
-53, -252, 1019
-45, -298, 999
-122, -270, 940
-139, -184, 970
-138, -89, 1002
-138, -89, 1002
-165, -69, 1005
-101, 0, 801
-161, 142, 1048
-97, 226, 1011
-112, 320, 1006
-38, 387, 1001
35, 490, 989
35, 490, 989
76, 509, 912
128, 469, 1021
175, 407, 1005
175, 407, 1005
272, 388, 745
343, 277, 977
403, 266, 965
409, 119, 1032
